v8-version,8,4,371,23,-node.84,0
code-creation,LazyCompile,11,391834,0x273b91e584e,240, internal/crypto/keys.js:56:32,0x273b91e3278,~
StoreIC,0x273b91e3a4b,361,3,X,X,0x000000000000,createSecretKey,,
StoreIC,0x273b91e3a51,362,3,X,X,0x000000000000,createPublicKey,,
StoreIC,0x273b91e3a57,363,3,X,X,0x000000000000,createPrivateKey,,
StoreIC,0x273b91e3a5d,364,3,X,X,0x000000000000,KeyObject,,
StoreIC,0x273b91e3a63,367,3,X,X,0x000000000000,parsePublicKeyEncoding,,
StoreIC,0x273b91e3a69,368,3,X,X,0x000000000000,parsePrivateKeyEncoding,,
StoreIC,0x273b91e3a6f,369,3,X,X,0x000000000000,preparePrivateKey,,
StoreIC,0x273b91e3a75,370,3,X,X,0x000000000000,preparePublicOrPrivateKey,,
StoreIC,0x273b91e3a7b,371,3,X,X,0x000000000000,prepareSecretKey,,
StoreIC,0x273b91e3a81,372,3,X,X,0x000000000000,SecretKeyObject,,
StoreIC,0x273b91e3a87,373,3,X,X,0x000000000000,PublicKeyObject,,
StoreIC,0x273b91e3a8d,374,3,X,X,0x000000000000,PrivateKeyObject,,
StoreIC,0x273b91e3a93,375,3,X,X,0x000000000000,isKeyObject,,
StoreIC,0x273b91e175b,313,20,X,X,0x000000000000,generateKeyPair,,
StoreIC,0x273b91e1761,313,37,X,X,0x000000000000,generateKeyPairSync,,
code-creation,Eval,11,392693,0x273b91e77de,5, internal/crypto/diffiehellman.js:1:1,0x273b91e7498,~
code-creation,Eval,11,392719,0x273b91e805e,833, internal/crypto/diffiehellman.js:1:1,0x273b91e7748,~
LoadIC,0x273b91e81ea,114,20,X,X,0x01f3bea40751,prototype,,
LoadIC,0x273b91e81f4,115,19,X,X,0x01f3bea40751,prototype,,
LoadIC,0x273b91e82ce,206,6,X,X,0x01f3bea40751,prototype,,
StoreIC,0x273b91e8366,224,17,X,X,0x000000000000,convertKey,,
StoreIC,0x273b91e8381,293,3,X,X,0x000000000000,DiffieHellman,,
StoreIC,0x273b91e8387,294,3,X,X,0x000000000000,DiffieHellmanGroup,,
StoreIC,0x273b91e838d,295,3,X,X,0x000000000000,ECDH,,
StoreIC,0x273b91e8393,296,3,X,X,0x000000000000,diffieHellman,,
code-creation,Eval,11,393490,0x273b91ea32e,5, internal/crypto/cipher.js:1:1,0x273b91ea008,~
code-creation,Eval,11,393514,0x273b91eac5e,837, internal/crypto/cipher.js:1:1,0x273b91ea298,~
code-creation,Eval,11,393749,0x273b91ebf8e,5, internal/streams/lazy_transform.js:1:1,0x273b91ebdf8,~
code-creation,Eval,11,393774,0x273b91ec356,251, internal/streams/lazy_transform.js:1:1,0x273b91ebef8,~
LoadIC,0x273b91ec3a8,23,36,X,X,0x01f3bea40751,prototype,,
code-creation,LazyCompile,11,393904,0x273b91ecb1e,14,makeGetter internal/streams/lazy_transform.js:26:20,0x273b91ec010,~
StoreIC,0x273b91ec3ec,52,10,X,X,0x000000000000,get,,
code-creation,LazyCompile,11,393972,0x273b91eccae,14,makeSetter internal/streams/lazy_transform.js:39:20,0x273b91ec088,~
StoreIC,0x273b91ec3f8,53,10,X,X,0x000000000000,set,,
StoreIC,0x273b91ec3fe,53,10,X,X,0x000000000000,_readableState,,
StoreIC,0x273b91ec410,58,10,X,X,0x000000000000,get,,
StoreIC,0x273b91ec41c,59,10,X,X,0x000000000000,set,,
StoreIC,0x273b91ec422,59,10,X,X,0x000000000000,_writableState,,
StoreIC,0x273b91ec434,64,10,X,X,0x000000000000,get,,
StoreIC,0x273b91ec440,65,10,X,X,0x000000000000,set,,
StoreIC,0x273b91ec446,65,10,X,X,0x000000000000,_transformState,,
code-creation,LazyCompile,11,394250,0x273b91eceee,22,rsaFunctionFor internal/crypto/cipher.js:48:24,0x273b91ea360,~
LoadIC,0x273b91eae3b,131,29,X,X,0x01f3bea40751,prototype,,
LoadIC,0x273b91eaedf,244,31,X,X,0x01f3bea40751,prototype,,
code-creation,LazyCompile,11,394407,0x273b91edaf6,191,addCipherPrototypeFunctions internal/crypto/cipher.js:230:37,0x273b91ea630,~
LoadIC,0x273b91eaf0d,255,31,X,X,0x01f3bea40751,prototype,,
LoadIC,0x273b91eaf3b,267,33,X,X,0x01f3bea40751,prototype,,
StoreIC,0x273b91eaf6d,272,3,X,X,0x000000000000,Cipher,,
StoreIC,0x273b91eaf73,273,3,X,X,0x000000000000,Cipheriv,,
StoreIC,0x273b91eaf79,274,3,X,X,0x000000000000,Decipher,,
StoreIC,0x273b91eaf7f,275,3,X,X,0x000000000000,Decipheriv,,
StoreIC,0x273b91eaf85,276,3,X,X,0x000000000000,privateDecrypt,,
StoreIC,0x273b91eaf8b,277,3,X,X,0x000000000000,privateEncrypt,,
StoreIC,0x273b91eaf91,278,3,X,X,0x000000000000,publicDecrypt,,
StoreIC,0x273b91eaf97,279,3,X,X,0x000000000000,publicEncrypt,,
code-creation,Eval,11,394987,0x273b91ee236,5, internal/crypto/sig.js:1:1,0x273b91edf50,~
code-creation,Eval,11,395011,0x273b91ee84e,539, internal/crypto/sig.js:1:1,0x273b91ee1a0,~
LoadIC,0x273b91ee97b,43,27,X,X,0x01f3bea40751,prototype,,
LoadIC,0x273b91ee9d7,163,29,X,X,0x01f3bea40751,prototype,,
StoreIC,0x273b91eea4b,231,3,X,X,0x000000000000,Sign,,
StoreIC,0x273b91eea51,232,3,X,X,0x000000000000,signOneShot,,
StoreIC,0x273b91eea57,233,3,X,X,0x000000000000,Verify,,
StoreIC,0x273b91eea5d,234,3,X,X,0x000000000000,verifyOneShot,,
code-creation,Eval,11,395514,0x273b91f0126,5, internal/crypto/hash.js:1:1,0x273b91efe90,~
code-creation,Eval,11,395537,0x273b91f05c6,564, internal/crypto/hash.js:1:1,0x273b91f0090,~
LoadIC,0x273b91f06d8,53,27,X,X,0x01f3bea40751,prototype,,
LoadIC,0x273b91f0758,120,27,X,X,0x01f3bea40751,prototype,,
StoreIC,0x273b91f07e8,144,3,X,X,0x000000000000,Hash,,
StoreIC,0x273b91f07ee,145,3,X,X,0x000000000000,Hmac,,
code-creation,Eval,11,395864,0x273b91f1886,5, internal/crypto/certificate.js:1:1,0x273b91f16c0,~
code-creation,Eval,11,395887,0x273b91f1ade,190, internal/crypto/certificate.js:1:1,0x273b91f17f0,~
LoadIC,0x273b91f1b4a,40,13,X,X,0x01f3bea40751,prototype,,
StoreIC,0x273b91f1b7c,44,29,X,X,0x000000000000,exportChallenge,,
StoreIC,0x273b91f1b86,45,29,X,X,0x000000000000,exportPublicKey,,
StoreIC,0x273b91f1b90,46,25,X,X,0x000000000000,verifySpkac,,
StoreIC,0x273b91d17cd,161,3,X,X,0x000000000000,createCipheriv,,
StoreIC,0x273b91d17d3,162,3,X,X,0x000000000000,createDecipheriv,,
StoreIC,0x273b91d17d9,163,3,X,X,0x000000000000,createDiffieHellman,,
StoreIC,0x273b91d17df,164,3,X,X,0x000000000000,createDiffieHellmanGroup,,
StoreIC,0x273b91d17e5,165,3,X,X,0x000000000000,createECDH,,
StoreIC,0x273b91d17eb,166,3,X,X,0x000000000000,createHash,,
StoreIC,0x273b91d17f1,167,3,X,X,0x000000000000,createHmac,,
StoreIC,0x273b91d17f7,168,3,X,X,0x000000000000,createPrivateKey,,
StoreIC,0x273b91d17fd,169,3,X,X,0x000000000000,createPublicKey,,
StoreIC,0x273b91d1803,170,3,X,X,0x000000000000,createSecretKey,,
StoreIC,0x273b91d1809,171,3,X,X,0x000000000000,createSign,,
StoreIC,0x273b91d180f,172,3,X,X,0x000000000000,createVerify,,
StoreIC,0x273b91d1815,173,3,X,X,0x000000000000,diffieHellman,,
StoreIC,0x273b91d181b,174,3,X,X,0x000000000000,getCiphers,,
StoreIC,0x273b91d1821,175,3,X,X,0x000000000000,getCurves,,
StoreIC,0x273b91d1827,176,21,X,X,0x000000000000,getDiffieHellman,,
StoreIC,0x273b91d182d,177,3,X,X,0x000000000000,getHashes,,
StoreIC,0x273b91d1833,178,3,X,X,0x000000000000,pbkdf2,,
StoreIC,0x273b91d1839,179,3,X,X,0x000000000000,pbkdf2Sync,,
StoreIC,0x273b91d183f,180,3,X,X,0x000000000000,generateKeyPair,,
StoreIC,0x273b91d1845,181,3,X,X,0x000000000000,generateKeyPairSync,,
StoreIC,0x273b91d184b,182,3,X,X,0x000000000000,privateDecrypt,,
StoreIC,0x273b91d1851,183,3,X,X,0x000000000000,privateEncrypt,,
StoreIC,0x273b91d1857,184,3,X,X,0x000000000000,publicDecrypt,,
StoreIC,0x273b91d185d,185,3,X,X,0x000000000000,publicEncrypt,,
StoreIC,0x273b91d1863,186,3,X,X,0x000000000000,randomBytes,,
StoreIC,0x273b91d1869,187,3,X,X,0x000000000000,randomFill,,
StoreIC,0x273b91d186f,188,3,X,X,0x000000000000,randomFillSync,,
StoreIC,0x273b91d1875,189,3,X,X,0x000000000000,randomInt,,
StoreIC,0x273b91d187b,190,3,X,X,0x000000000000,randomUUID,,
StoreIC,0x273b91d1881,191,3,X,X,0x000000000000,scrypt,,
StoreIC,0x273b91d1887,192,3,X,X,0x000000000000,scryptSync,,
StoreIC,0x273b91d188d,193,9,X,X,0x000000000000,sign,,
StoreIC,0x273b91d1893,194,3,X,X,0x000000000000,setEngine,,
StoreIC,0x273b91d1899,195,3,X,X,0x000000000000,timingSafeEqual,,
StoreIC,0x273b91d18b2,197,34,X,X,0x000000000000,getFips,,
StoreIC,0x273b91d18c8,199,34,X,X,0x000000000000,setFips,,
StoreIC,0x273b91d18ce,200,11,X,X,0x000000000000,verify,,
StoreIC,0x273b91d18d4,203,3,X,X,0x000000000000,Certificate,,
StoreIC,0x273b91d18da,204,3,X,X,0x000000000000,Cipher,,
StoreIC,0x273b91d18e0,205,3,X,X,0x000000000000,Cipheriv,,
StoreIC,0x273b91d18e6,206,3,X,X,0x000000000000,Decipher,,
StoreIC,0x273b91d18ec,207,3,X,X,0x000000000000,Decipheriv,,
StoreIC,0x273b91d18f2,208,3,X,X,0x000000000000,DiffieHellman,,
StoreIC,0x273b91d18f8,209,3,X,X,0x000000000000,DiffieHellmanGroup,,
StoreIC,0x273b91d18fe,210,3,X,X,0x000000000000,ECDH,,
StoreIC,0x273b91d1904,211,3,X,X,0x000000000000,Hash,,
StoreIC,0x273b91d190a,212,3,X,X,0x000000000000,Hmac,,
StoreIC,0x273b91d1910,213,3,X,X,0x000000000000,KeyObject,,
StoreIC,0x273b91d1916,214,3,X,X,0x000000000000,Sign,,
StoreIC,0x273b91d191c,215,3,X,X,0x000000000000,Verify,,
StoreIC,0x273b91d1938,236,10,X,X,0x000000000000,value,,
LoadIC,0x284362b7b5c,123,10,P,P,0x02df22fd31b9,prototype,,
StoreIC,0x284362b7b6e,127,26,P,P,0x02df22fd3129,prototype,,
StoreIC,0x273b91d1975,242,12,X,X,0x000000000000,value,,
StoreIC,0x273b91d197f,242,12,X,X,0x000000000000,createCipher,,
LoadIC,0x284362b7b5c,123,10,P,N,0x02df22fd32d9,prototype,,
StoreIC,0x284362b7b6e,127,26,P,N,0x02df22fd3249,prototype,,
StoreIC,0x273b91d19a5,247,12,X,X,0x000000000000,value,,
StoreIC,0x273b91d19af,247,12,X,X,0x000000000000,createDecipher,,
StoreIC,0x273b91d19d5,253,36,X,X,0x000000000000,get,,
StoreIC,0x273b91d19ef,255,36,X,X,0x000000000000,set,,
StoreIC,0x273b91d19f9,255,36,X,X,0x000000000000,fips,,
LoadIC,0x284362b7b5c,123,10,N,N,0x02df22fd33f9,prototype,,
StoreIC,0x284362b7b6e,127,26,N,N,0x02df22fd3369,prototype,,
StoreIC,0x273b91d1a1f,260,10,X,X,0x000000000000,get,,
LoadIC,0x284362b7b5c,123,10,N,N,0x02df22fd3519,prototype,,
StoreIC,0x284362b7b6e,127,26,N,N,0x02df22fd3489,prototype,,
StoreIC,0x273b91d1a3c,262,10,X,X,0x000000000000,set,,
StoreIC,0x273b91d1a46,262,10,X,X,0x000000000000,DEFAULT_ENCODING,,
StoreIC,0x273b91d1a59,268,12,X,X,0x000000000000,value,,
StoreIC,0x273b91d1a63,268,12,X,X,0x000000000000,constants,,
StoreIC,0x273b91d1a91,279,7,X,X,0x000000000000,value,,
StoreIC,0x273b91d1a9b,279,7,X,X,0x000000000000,prng,,
StoreIC,0x273b91d1ac9,288,7,X,X,0x000000000000,value,,
StoreIC,0x273b91d1ad3,288,7,X,X,0x000000000000,pseudoRandomBytes,,
StoreIC,0x273b91d1b01,296,7,X,X,0x000000000000,value,,
StoreIC,0x273b91d1b0b,296,7,X,X,0x000000000000,rng,,
code-creation,LazyCompile,11,398073,0x273b91f3b76,5,get buffer.js:1286:8,0x3678cd0418,~
code-creation,LazyCompile,11,398162,0x273b91f3c76,78,getNodeMajorVersion C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:4517:33,0x15cc583a050,~
LoadGlobalIC,0x273b91f3c76,4518,9,X,X,0x01f3bea401b1,process,,
LoadGlobalIC,0x273b91f3c7f,4521,23,X,X,0x01f3bea401b1,process,,
LoadIC,0x273b91f3c8e,4525,27,X,X,0x0366af4c0849,indexOf,,
LoadGlobalIC,0x273b91f3ca8,4529,9,X,X,0x01f3bea401b1,parseInt,,
LoadIC,0x273b91f3cad,4529,33,X,X,0x0366af4c0849,substring,,
LoadGlobalIC,0x20e38c66b13,4553,34,X,X,0x01f3bea401b1,process,,
LoadGlobalIC,0x20e38c66b25,4553,66,X,X,0x01f3bea401b1,process,,
code-creation,LazyCompile,11,398351,0x273b91f3dde,9,platform os.js:165:18,0x273b91cb120,~
code-creation,LazyCompile,11,398405,0x273b91f3ef6,50,isFileSystemCaseSensitive C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:4760:47,0x20e38c650f8,~
LoadGlobalIC,0x20e38c66b7e,4557,65,X,X,0x01f3bea401b1,process,,
code-creation,LazyCompile,11,398486,0x273b91f409e,14,memoize C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:1323:21,0x20e38c445a8,~
code-creation,LazyCompile,11,398576,0x273b91f427e,70,createSingleFileWatcherPerName C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:4114:44,0x15cc5839928,~
code-creation,LazyCompile,11,398640,0x273b91f440e,32,createMultiMap C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:1244:28,0x20e38c44008,~
StoreIC,0x273b91f4421,1246,17,X,X,0x000000000000,add,,
StoreIC,0x273b91f4427,1247,20,X,X,0x000000000000,remove,,
code-creation,LazyCompile,11,398744,0x273b91f455e,11,createGetCanonicalFileName C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:1666:40,0x20e38c45000,~
StoreIC,0x20e38c66bd6,4560,35,X,X,0x000000000000,pollingWatchFile,,
StoreIC,0x20e38c66bdc,4561,34,X,X,0x000000000000,getModifiedTime,,
LoadGlobalIC,0x20e38c66be0,4562,29,X,X,0x01f3bea401b1,setTimeout,,
StoreIC,0x20e38c66be3,4562,29,X,X,0x000000000000,setTimeout,,
LoadGlobalIC,0x20e38c66be7,4563,31,X,X,0x01f3bea401b1,clearTimeout,,
StoreIC,0x20e38c66bea,4563,31,X,X,0x000000000000,clearTimeout,,
StoreIC,0x20e38c66bf0,4564,26,X,X,0x000000000000,fsWatch,,
StoreIC,0x20e38c66bf6,4565,44,X,X,0x000000000000,useCaseSensitiveFileNames,,
StoreIC,0x20e38c66bfc,4566,38,X,X,0x000000000000,getCurrentDirectory,,
StoreIC,0x20e38c66c02,4567,29,X,X,0x000000000000,fileExists,,
StoreIC,0x20e38c66c08,4568,45,X,X,0x000000000000,fsSupportsRecursiveFsWatch,,
StoreIC,0x20e38c66c0e,4569,34,X,X,0x000000000000,directoryExists,,
StoreIC,0x20e38c66c16,4570,54,X,X,0x000000000000,getAccessibleSortedChildDirectories,,
StoreIC,0x20e38c66c1c,4571,27,X,X,0x000000000000,realpath,,
LoadGlobalIC,0x20e38c66c20,4572,31,X,X,0x01f3bea401b1,process,,
LoadIC,0x20e38c66c2b,4572,43,X,X,0x01f3bea72d61,TSC_WATCHFILE,,
StoreIC,0x20e38c66c2f,4572,43,X,X,0x000000000000,tscWatchFile,,
LoadGlobalIC,0x20e38c66c33,4573,40,X,X,0x01f3bea401b1,process,,
LoadIC,0x20e38c66c3e,4573,52,X,X,0x01f3bea72d61,TSC_NONPOLLING_WATCHER,,
StoreIC,0x20e38c66c42,4573,52,X,X,0x000000000000,useNonPollingWatchers,,
LoadGlobalIC,0x20e38c66c46,4574,36,X,X,0x01f3bea401b1,process,,
LoadIC,0x20e38c66c51,4574,48,X,X,0x01f3bea72d61,TSC_WATCHDIRECTORY,,
StoreIC,0x20e38c66c55,4574,48,X,X,0x000000000000,tscWatchDirectory,,
StoreIC,0x20e38c66c5d,4575,39,X,X,0x000000000000,defaultWatchFileKind,,
code-creation,LazyCompile,11,399552,0x273b91f4b7e,170,createSystemWatchFunctions C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:4387:40,0x15cc5839ea8,~
StoreIC,0x273b91f4c1b,4394,24,X,X,0x000000000000,watchFile,,
StoreIC,0x273b91f4c21,4395,29,X,X,0x000000000000,watchDirectory,,
LoadGlobalIC,0x20e38c66c79,4578,23,X,X,0x01f3bea401b1,process,,
StoreIC,0x20e38c66c93,4578,36,X,X,0x000000000000,args,,
StoreIC,0x20e38c66c9b,4579,30,X,X,0x000000000000,newLine,,
StoreIC,0x20e38c66ca1,4580,44,X,X,0x000000000000,useCaseSensitiveFileNames,,
StoreIC,0x20e38c66ca9,4581,24,X,X,0x000000000000,write,,
StoreIC,0x20e38c66cb1,4584,37,X,X,0x000000000000,getWidthOfTerminal,,
StoreIC,0x20e38c66cb9,4587,35,X,X,0x000000000000,writeOutputIsTTY,,
StoreIC,0x20e38c66cbf,4590,27,X,X,0x000000000000,readFile,,
StoreIC,0x20e38c66cc5,4591,28,X,X,0x000000000000,writeFile,,
StoreIC,0x20e38c66ccb,4592,28,X,X,0x000000000000,watchFile,,
StoreIC,0x20e38c66cd1,4593,33,X,X,0x000000000000,watchDirectory,,
StoreIC,0x20e38c66cd9,4594,30,X,X,0x000000000000,resolvePath,,
StoreIC,0x20e38c66cdf,4595,29,X,X,0x000000000000,fileExists,,
StoreIC,0x20e38c66ce5,4596,34,X,X,0x000000000000,directoryExists,,
StoreIC,0x20e38c66ced,4597,34,X,X,0x000000000000,createDirectory,,
StoreIC,0x20e38c66cf5,4609,39,X,X,0x000000000000,getExecutingFilePath,,
StoreIC,0x20e38c66cfb,4612,38,X,X,0x000000000000,getCurrentDirectory,,
StoreIC,0x20e38c66d01,4613,33,X,X,0x000000000000,getDirectories,,
StoreIC,0x20e38c66d09,4614,41,X,X,0x000000000000,getEnvironmentVariable,,
StoreIC,0x20e38c66d0f,4617,32,X,X,0x000000000000,readDirectory,,
StoreIC,0x20e38c66d15,4618,34,X,X,0x000000000000,getModifiedTime,,
StoreIC,0x20e38c66d1b,4619,34,X,X,0x000000000000,setModifiedTime,,
StoreIC,0x20e38c66d21,4620,29,X,X,0x000000000000,deleteFile,,
StoreIC,0x20e38c66d31,4621,58,X,X,0x000000000000,createHash,,
StoreIC,0x20e38c66d3e,4622,64,X,X,0x000000000000,createSHA256Hash,,
StoreIC,0x20e38c66d46,4623,33,X,X,0x000000000000,getMemoryUsage,,
StoreIC,0x20e38c66d4e,4629,30,X,X,0x000000000000,getFileSize,,
StoreIC,0x20e38c66d56,4639,23,X,X,0x000000000000,exit,,
StoreIC,0x20e38c66d5c,4642,36,X,X,0x000000000000,enableCPUProfiler,,
StoreIC,0x20e38c66d62,4643,37,X,X,0x000000000000,disableCPUProfiler,,
StoreIC,0x20e38c66d6a,4644,38,X,X,0x000000000000,cpuProfilingEnabled,,
StoreIC,0x20e38c66d70,4645,27,X,X,0x000000000000,realpath,,
LoadGlobalIC,0x20e38c66d74,4646,30,X,X,0x01f3bea401b1,process,,
LoadIC,0x20e38c66d7f,4646,42,X,X,0x01f3bea72d61,NODE_INSPECTOR_IPC,,
LoadGlobalIC,0x20e38c66d87,4646,66,X,X,0x01f3bea401b1,process,,
LoadIC,0x20e38c66d92,4646,78,X,X,0x01f3bea72d61,VSCODE_INSPECTOR_OPTIONS,,
LoadGlobalIC,0x20e38c66da6,4646,114,X,X,0x01f3bea401b1,process,,
code-creation,LazyCompile,11,400530,0x273b91f4e8e,64,some C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:657:18,0x20e38c42d70,~
code-creation,LazyCompile,11,400587,0x273b91f501e,18, C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:4646:141,0x20e38c65e48,~
StoreIC,0x20e38c66dbd,4646,109,X,X,0x000000000000,debugMode,,
StoreIC,0x20e38c66dc5,4647,45,X,X,0x000000000000,tryEnableSourceMapsForHost,,
LoadGlobalIC,0x20e38c66dc9,4654,29,X,X,0x01f3bea401b1,setTimeout,,
StoreIC,0x20e38c66dcc,4654,29,X,X,0x000000000000,setTimeout,,
LoadGlobalIC,0x20e38c66dd0,4655,31,X,X,0x01f3bea401b1,clearTimeout,,
StoreIC,0x20e38c66dd3,4655,31,X,X,0x000000000000,clearTimeout,,
StoreIC,0x20e38c66ddb,4656,30,X,X,0x000000000000,clearScreen,,
StoreIC,0x20e38c66de3,4659,30,X,X,0x000000000000,setBlocking,,
StoreIC,0x20e38c66de9,4664,29,X,X,0x000000000000,bufferFrom,,
StoreIC,0x20e38c66df1,4665,31,X,X,0x000000000000,base64decode,,
StoreIC,0x20e38c66df9,4666,31,X,X,0x000000000000,base64encode,,
StoreIC,0x20e38c66e01,4667,26,X,X,0x000000000000,require,,
code-creation,LazyCompile,11,401173,0x273b91f51e6,33,patchWriteFileEnsuringDirectory C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:4510:45,0x15cc5839fa0,~
StoreIC,0x273b91f5201,4512,23,X,X,0x000000000000,writeFile,,
StoreIC,0x15cc583a5bb,4532,12,X,X,0x000000000000,sys,,
code-creation,LazyCompile,11,401321,0x273b91f55de,126,setCustomPollingValues C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:3858:36,0x15cc5839538,~
code-creation,LazyCompile,11,401392,0x273b91f588e,59,setCustomLevels C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:3881:33,0x273b91f5490,~
code-creation,LazyCompile,11,401452,0x273b91f5a96,42,getCustomLevels C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:3868:33,0x273b91f5438,~
code-creation,LazyCompile,11,401516,0x273b91f5bee,43,setCustomLevel C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:3874:36,0x273b91f59c8,~
code-creation,LazyCompile,11,401574,0x273b91f5d2e,38,getLevel C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:3865:26,0x273b91f53e8,~
LoadIC,0x273b91f5d3f,3866,71,X,X,0x0366af4c0409,toUpperCase,,
code-creation,LazyCompile,11,401650,0x273b91f5e5e,21,getEnvironmentVariable C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:4614:50,0x20e38c65b78,~
LoadGlobalIC,0x273b91f5e5e,4615,21,X,X,0x01f3bea401b1,process,,
LoadIC,0x273b91f5d3f,3866,71,X,X,0x0366af4c0409,toUpperCase,,
LoadGlobalIC,0x273b91f5e5e,4615,21,X,X,0x01f3bea401b1,process,,
LoadIC,0x273b91f5d3f,3866,71,X,X,0x0366af4c0409,toUpperCase,,
LoadGlobalIC,0x273b91f5e5e,4615,21,X,X,0x01f3bea401b1,process,,
code-creation,LazyCompile,11,401871,0x273b91f5fde,66,getCustomPollingBasedLevels C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:3894:45,0x273b91f54e8,~
LoadIC,0x273b91f5d3f,3866,71,X,X,0x0366af4c0409,toUpperCase,,
LoadGlobalIC,0x273b91f5e5e,4615,21,X,X,0x01f3bea401b1,process,,
LoadIC,0x273b91f5d3f,3866,71,X,X,0x0366af4c0409,toUpperCase,,
LoadGlobalIC,0x273b91f5e5e,4615,21,X,X,0x01f3bea401b1,process,,
LoadIC,0x273b91f5d3f,3866,71,X,X,0x0366af4c0409,toUpperCase,,
LoadGlobalIC,0x273b91f5e5e,4615,21,X,X,0x01f3bea401b1,process,,
LoadIC,0x273b91f5d3f,3866,71,X,X,0x0366af4c0409,toUpperCase,,
LoadGlobalIC,0x273b91f5e5e,4615,21,X,X,0x01f3bea401b1,process,,
LoadIC,0x273b91f5d3f,3866,71,X,X,0x0366af4c0409,toUpperCase,,
LoadGlobalIC,0x273b91f5e5e,4615,21,X,X,0x01f3bea401b1,process,,
LoadIC,0x273b91f5d3f,3866,71,X,X,0x0366af4c0409,toUpperCase,,
LoadGlobalIC,0x273b91f5e5e,4615,21,X,X,0x01f3bea401b1,process,,
LoadGlobalIC,0x273b91f5e5e,4615,21,X,X,0x01f3bea401b1,process,,
code-creation,LazyCompile,11,402331,0x273b91f6296,129,setAssertionLevel C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:1912:35,0x40d5bfe30,~
code-creation,LazyCompile,11,402754,0x273b91f6546,51,diag C:\\Users\\Flo\\Projekte\\ts-key-performance-issue\\node_modules\\typescript\\lib\\tsc.js:5053:18,0x15cc580b950,~
StoreIC,0x273b91f654e,5054,24,X,X,0x000000000000,code,,
StoreIC,0x273b91f6554,5054,40,X,X,0x000000000000,category,,
StoreIC,0x273b91f655a,5054,55,X,X,0x000000000000,key,,
StoreIC,0x273b91f6560,5054,69,X,X,0x000000000000,message,,
StoreIC,0x273b91f6566,5054,98,X,X,0x000000000000,reportsUnnecessary,,
StoreIC,0x273b91f656c,5054,148,X,X,0x000000000000,elidedInCompatabilityPyramid,,
StoreIC,0x273b91f6572,5054,197,X,X,0x000000000000,reportsDeprecated,,
StoreIC,0x273b91f654e,5054,24,X,X,0x000000000000,code,,
StoreIC,0x273b91f6554,5054,40,X,X,0x000000000000,category,,
StoreIC,0x273b91f655a,5054,55,X,X,0x000000000000,key,,
StoreIC,0x273b91f6560,5054,69,X,X,0x000000000000,message,,
StoreIC,0x273b91f6566,5054,98,X,X,0x000000000000,reportsUnnecessary,,
StoreIC,0x273b91f656c,5054,148,X,X,0x000000000000,elidedInCompatabilityPyramid,,
StoreIC,0x273b91f6572,5054,197,X,X,0x000000000000,reportsDeprecated,,
StoreIC,0x273b91f654e,5054,24,X,X,0x000000000000,code,,
StoreIC,0x273b91f6554,5054,40,X,X,0x000000000000,category,,
StoreIC,0x273b91f655a,5054,55,X,X,0x000000000000,key,,
StoreIC,0x273b91f6560,5054,69,X,X,0x000000000000,message,,
StoreIC,0x273b91f6566,5054,98,X,X,0x000000000000,reportsUnnecessary,,
StoreIC,0x273b91f656c,5054,148,X,X,0x000000000000,elidedInCompatabilityPyramid,,
StoreIC,0x273b91f6572,5054,197,X,X,0x000000000000,reportsDeprecated,,
StoreIC,0x273b91f654e,5054,24,X,X,0x000000000000,code,,
StoreIC,0x273b91f6554,5054,40,X,X,0x000000000000,category,,
StoreIC,0x273b91f655a,5054,55,X,X,0x000000000000,key,,
